PharmGKB ID	Variant	Literature	Genes	Association	Significance	P-Value	# of Cases	# of Controls	Biogeographical Groups	Phenotype Categories	Pediatric	More Details	Molecules
1446898393	rs489693	PMCID:PMC4166499	MC4R	Allele A is associated with increased risk of Weight gain when exposed to amisulpride, aripiprazole, clozapine, haloperidol, quetiapine, risperidone or ziprasidone in people with schizoaffective disorder and Schizophrenia as compared to allele C.	yes	= 5.59E-12	344		Multiple groups	Other	true		amisulpride; aripiprazole; clozapine; haloperidol; quetiapine; risperidone; ziprasidone
827828530	rs324420	PMID:20631561	FAAH	Allele A is associated with increased likelihood of Weight gain when treated with aripiprazole, clozapine, haloperidol, olanzapine, quetiapine or risperidone in people with Psychotic Disorders as compared to allele C.	yes	= 0.002	83		European	Toxicity	false	weight gain of more than 7% of baseline body weight	aripiprazole; clozapine; haloperidol; olanzapine; quetiapine; risperidone
827828539	rs1049353	PMID:20631561	CNR1	Allele T is not associated with increased likelihood of Weight gain when treated with aripiprazole, clozapine, haloperidol, olanzapine, quetiapine or risperidone in people with Psychotic Disorders as compared to allele C.	no	= 0.7	83		European	Toxicity	false	weight gain of more than 7% of baseline body weight	aripiprazole; clozapine; haloperidol; olanzapine; quetiapine; risperidone
1183629922	CYP2D6*1; CYP2D6*5	PMID:11595402	CYP2D6	CYP2D6 *5 is associated with decreased metabolism of haloperidol in people with Schizophrenia as compared to CYP2D6 *1.	yes	= 0.05	76		East Asian	Metabolism/PK	false	This study grouped patients into two groups: wildtype (CYP2D6 *1/*1) and variant carriers (carrying one or more of *5 or *10). Patients were also genotyped for the presence of CYP2D6 *3 and *4 alleles, but the patient cohort, as defined in two previous papers (PMID: 9352580 & 10096261), did not show any subjects carrying those alleles. This study also split patients into gender groups. In both male and female patients, those carrying a variant allele showed significantly higher plasma concentrations of both haloperidol and reduced haloperidol as compared to patients with the wildtype genotype. In male patients only, carriers of a variant allele showed significantly higher plasma concentrations of prolactin as compared to those with the wildtype genotype.	haloperidol
1448993587	rs3892097	PMCID:PMC5028170	CYP2D6	Genotype CC is associated with decreased response to haloperidol in men with Alcohol-Related Disorders, Alcoholic psychosis NOS and Alcoholism as compared to genotype CT.	yes	< 0.001	38		Unknown	Efficacy	false	as measured by a smaller difference in score between day 0 and day 5 on SoPA, Scale of Pathological Addiction; HARS, Hamilton Anxiety Rating Scale; BAI, Beck Anxiety Inventory; CARS, Covi Anxiety Scale; ZARS, Zung Self-Rating Anxiety Scale; SARS, Sheehan Clinical Anxiety Rating Scale; HDRS, Hamilton Rating Scale for Depression.	haloperidol
1183622774	CYP2D6*1; CYP2D6*10	PMID:14499311	CYP2D6	CYP2D6 *10/*10 is not associated with decreased metabolism of haloperidol as compared to CYP2D6 *1/*1 + *1/*10.	no		110		East Asian	Metabolism/PK	false	Patients with Schizophrenia, dementia, or mood disorder treated with haloperidol were studied based on CYP2D6 genotype and smoker status. No association between genotype alone or smoker status alone with haloperidol concentration was seen. Patients who smoked and had the *10/*10 genotype had significantly higher concentration/dose ratios than those who did not smoke. However, smokers without the *10/*10 genotype had significantly lower concentration/dose ratios than those who did not smoke. The effect of smoking on haloperidol metabolism depends on CYP2D6 genotype.	haloperidol
1183623024	CYP2D6*1; CYP2D6*2; CYP2D6*10	PMCID:PMC1884346	CYP2D6	CYP2D6 *2 + *10 are not associated with increased metabolism of haloperidol as compared to CYP2D6 *1.	no		111		East Asian	Metabolism/PK	false	No association was seen between CYP2D6 genotype and plasma concentration of haloperidol. Duplication of the *2 allele also showed no association with plasma concentration of haloperidol.	haloperidol
1447677749	CYP2D6*1; CYP2D6*10	PMID:12960748	CYP2D6	CYP2D6 *10/*10 is associated with increased concentrations of haloperidol in people with Schizophrenia as compared to CYP2D6 *1/*1 + *1/*10.	no	= 0.097	190		East Asian	Metabolism/PK	false	Steady-state serum haloperidol levels per daily dosage were observed to be higher in those who were CYP2D6*10 homozygotes as compared to the other genotypes, although this difference was TREND level. No significant results were seen when considering daily dose of haloperidol (p=0.268), steady-state daily antipsychotic dose (p=0.486) or recent 1-year cumulative antipsychotic dose (p=0.153).	haloperidol
1448997283	rs680055	PMID:25150845	CYP3A43	Genotype CG is associated with increased response to antipsychotics, aripiprazole, clozapine, haloperidol, olanzapine, quetiapine or risperidone in people with schizoaffective disorder or Schizophrenia as compared to genotype CC.	yes	= 0.013	152		European	Efficacy	false	No GG homozygotes were observed. Approximately 50% of patients were receiving clozapine, the rest had other antipsychotics including risperidone (N = 25), olanzapine (N = 16), haloperidol (N = 7), amisulpride (N = 6), aripiprazole (N = 15), ziprasidone (N = 1), fluphenazine (N = 1) and quetiapine (N = 5)	antipsychotics; aripiprazole; clozapine; haloperidol; olanzapine; quetiapine; risperidone
1183622259	CYP2D6*1; CYP2D6*3; CYP2D6*4	PMID:17667795	CYP2D6	CYP2D6 *3 + *4 are associated with decreased metabolism of haloperidol in people with Schizophrenia as compared to CYP2D6 *1.	yes	= 0.006	26		European	Metabolism/PK	false	Patients with defective alleles (*3 or *4) showed significantly decreased metabolism (higher concentration:dose ratios) as compared to patients with the *1/*1 genotype. CYP2D6 genotype was not associated with clinical outcome.	haloperidol
1448993570	CYP2D6 poor metabolizer genotype	PMID:25868121	CYP2D6	CYP2D6 poor metabolizer genotype is associated with increased dose-adjusted trough concentrations of haloperidol in people with Psychotic Disorders as compared to CYP2D6 normal metabolizer genotype.	yes	< 0.0001	308		European	Metabolism/PK	false		haloperidol
1451432060	rs1801133	PMID:33858192	MTHFR	Genotype AG is associated with decreased clinical benefit to antipsychotics, chlorpromazine, clozapine, haloperidol, olanzapine, quetiapine or risperidone in women with Schizophrenia as compared to genotype GG.	yes	= 0.008	117		Near Eastern	Efficacy	false	"response is measured by PANSS (Positive and Negative Syndrome Scale), alleles complemented to plus chromosomal strand. In initial evaluation of whole cohort (men and women) authors stated ""A
significantly higher mean score was also found in those having MTHFR CT genotype compared with CC and TT
patients. "" ""Higher negative Positive and Negative Syndrome Scale scores were significantly associated with women and having the CT genotype for MTHFR c.677C>T (β = 4.25; p = 0.008) compared with CC patients. """	antipsychotics; chlorpromazine; clozapine; haloperidol; olanzapine; quetiapine; risperidone
