PharmGKB ID	Variant	Literature	Genes	Association	Significance	P-Value	# of Cases	# of Controls	Biogeographical Groups	Phenotype Categories	Pediatric	More Details	Molecules
1446900845	CYP2D6*1; CYP2D6*3; CYP2D6*4; CYP2D6*5	PMID:9014200	CYP2D6	CYP2D6 *3/*5 + *3/*4 + *4/*4 + *4/*5 (assigned as poor metabolizers phenotype) are associated with decreased metabolism of imipramine in healthy individuals as compared to CYP2D6 *1/*1 + *1/*5 + *1/*3 + *1/*4.	not stated		51		European	Metabolism/PK	false	Pedigrees of unrelated PM (reason of low number of *1/*1) given a single dose imipramine. PK parameter determined in urine samples. The median MR of imipramine and its metabolite was 0.53 in phenotype (sparteine) EM (genotype as *1/*1, (n=2) + *1/*5 + *1/*3 + *1/*4, (n=39)) and 44 in the phenotype PMs (genotyped as *3/*5 + *3/*4 + *4/*4 +*4/*5, (n=10)). The hydroxylation ratio was higher in *1/*1 compared to het/*1 and the mean hydroxylation ratio for imipramine and desipramine were higher in EM compared to PM but however the range of the ratio did not separate completely between EM and PM. No p-value given.	imipramine
1183684376	CYP2D6 poor metabolizers	PMID:3533565	CYP2D6	CYP2D6 poor metabolizers is associated with increased imipramine and desipramine plasma concentrations when treated with imipramine in people with Depressive Disorder, Major as compared to CYP2D6 normal metabolizers.	not stated		35		European	Metabolism/PK	false	Patients were phenotyped with sparteine and/or debrisoquine. Two patients were identified as PM	imipramine
1446903849	CYP2D6*1; CYP2D6*4	PMCID:PMC2291379	CYP2D6	CYP2D6 *4/*4 is not associated with discontinuation of amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline and opipramol in people with Depression as compared to CYP2D6 *1/*1.	no	= 0.15	807		European	Toxicity	false	(*4*4 vs. *1*1; this SNP was the only SNP assayed and this method could not detect *5.) Tricyclic antidepressants were grouped together for this analysis (45.9 % of patients were taking Amitriptyline; 8.2% Maprotiline;6.6% Clomipramine; 2.9% Nortriptyline;2.4% Imipramine;0.7% Dosulepin;0.3% Doxepin;0.2% Opipramol.  No differences in discontinuation of antidepressants below 45 days was found.	amitriptyline; clomipramine; doxepin; imipramine; maprotiline; nortriptyline; opipramol
1446902570	CYP2C19*1; CYP2C19*2; CYP2C19*3	PMID:9316174	CYP2C19	CYP2C19 *2/*2 + *2/*3 are not associated with response to imipramine in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	no		10		East Asian	Efficacy	false	Patients received imipramine twice daily at a dose determined by the treating physician. Clinical evaluation was done at day 28. Steady date plasma concentration were determined after 2 weeks. Dose between PM (1.24mg/kg) and EM (1.386 mg/kg) did not differ significantly. No difference in improvement (HAM-D score) or side effect risk (UKU score) was found between PM and EM. No co-medication.	imipramine
1184470658	CYP2D6 poor metabolizer	PMID:2741190	CYP2D6	CYP2D6 poor metabolizers are associated with increased plasma concentration of imipramine and desipramine when treated with imipramine.	not stated		1		European	Metabolism/PK	false	Case study. Depressed patient was phenotyped with debrisoquine and found to be a PM.	imipramine
1183683984	CYP2D6 poor metabolizer	PMID:2741190	CYP2D6	CYP2D6 poor metabolizers is associated with side effects when treated with imipramine.	not stated		1		European	Toxicity	false	Association also with and higher plasma concentration of imipramine and desipramine. Case study. Depressed patient was phenotyped with debrisoquine and found to be a PM.	imipramine
1183617426	CYP2D6*1; CYP2D6*4	PMCID:PMC2291379	CYP2D6	CYP2D6 *4/*4 is associated with decreased dose of amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline or Opipramol in people with Depression as compared to CYP2D6 *1/*1.	yes	= 0.03	807		European	Dosage,Efficacy	false	(*4*4 vs. *1*1; this SNP was the only SNP assayed and this method could not detect *5.) Tricyclic antidepressants were grouped together for this analysis (45.9 % of patients were taking Amitriptyline; 8.2% Maprotiline;6.6% Clomipramine; 2.9% Nortriptyline;2.4% Imipramine;0.7% Dosulepin;0.3% Doxepin;0.2% Opipramol.  Mean TCA dose was significantly lower at the 3rd and 4th prescription (difference 0.11 DDD). Genotypes were not in Hardy-Weinberg equilibrium; frequency below is for a larger population that included patients treated with other antidepressants.	amitriptyline; clomipramine; doxepin; imipramine; maprotiline; nortriptyline; opipramol
1183684371	CYP2D6 poor metabolizers	PMID:7965806	CYP2D6	CYP2D6 poor metabolizers is associated with increased mean area under the plasma concentration-time curve (AUC) of desipramine when treated with imipramine in healthy individuals as compared to CYP2D6 normal metabolizers.	yes	< 0.01	16		East Asian	Metabolism/PK	false	Single dose of imipramine. Subjects were phenotyped with metoprolol (CYP2D6) and S-mephenytoin (CYP2C19).	imipramine
769172729	rs12248560	PMID:19884907	CYP2C19	Genotypes CT + TT are associated with decreased dose-corrected plasma concentrations of imipramine in people with Depressive Disorder as compared to genotype CC.	yes	< 0.05	178		"Multiple groups, ""Ethnicity was not explicitly recorded, but the mast majority (>95%) of patients were Caucasian"""	Metabolism/PK	false	Please Note; significance was found comparing carriers of the CYP2C19 *17 allele (*1/*17 or *17/17 genotype, comprised of the rs11188072 -3402C>T and rs12248560 -806C>T variants) with *1 wildtype allele. However, imipramine+desipramine plasma concentrations and ratios were not significantly different between genotypes, therefore the group discuss genotyping of this allele may not be important for clinical practice of imipramine dosing.	imipramine
1446902041	CYP2C19*1; CYP2C19*2	PMID:17667959	CYP2C19	CYP2C19 *2 is associated with increased concentrations of imipramine in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	yes	= 0.0076	181		European	Metabolism/PK	false	Patients were treated with 25-900mg/day imipramine. Dose was adjusted to a predefined plasma levels imi+desipramine 200-300 microg/l. Patients carrying one or more loss-of-function allele vs patients carrying two functional alleles had higher dose-corrected imipramine plasma concentrations (p=0.0076) and IMI/DESI ratios (p=0.022). Patients receiving CYP inhibiting co-medication were not included.	imipramine
1183622249	CYP2C19*1; CYP2C19*17	PMID:19884907	CYP2C19	CYP2C19 *1/*17 + *17/*17 is associated with decreased dose-corrected plasma concentrations of imipramine in people with Depressive Disorder as compared to CYP2C19 *1/*1.	yes	< 0.01	187		European	Metabolism/PK	false	Please Note; significance was found comparing carriers of the CYP2C19 *17 allele (*1/*17 or *17/17 genotype, comprised of the rs11188072 -3402C>T and rs12248560 -806C>T variants) with *1 wildtype allele. However, imipramine+desipramine plasma concentrations and ratios were not significantly different between genotypes, therefore the group discuss genotyping of this allele may not be important for clinical practice of imipramine dosing.	imipramine
1446902165	CYP2D6*4; CYP2D6*5	PMID:17667959	CYP2D6	CYP2D6 *4/*4 + *4/*5 (assigned as poor metabolizers phenotype) is associated with increased concentrations of desipramine and imipramine in people with Depressive Disorder, Major as compared to CYP2D6 normal metabolizers.	yes	< 0.0001	181		European	Metabolism/PK	false	"Study compared subjects based on their CYP2D6 phenotype. Patients with SGD= 0 were compared to subjects with SGDs of 1, 1.5 or 2 (combinations of *1, *2, *9, *10, *41). No function alleles *3,*4,*5,*6 are determined in study population (*3=1.8%, *4=18%, *5=4.2%, *6=1.2%). Diplotypes were not reported, therefore not necessarily *4/*4 or *4/*5 could be also other combination of the mentioned non functional alleles, but based on the frequency are the most likely. 
Study found a significant difference in desipramine and imipramine/desipramine concentration per dose unit between the six defined SGD groups: SGD 0 (combination of no function alleles), SGD 0.5 (combination of no function and decreased function allele), SGD 1 (combination of two decreased function alleles or one normal function and one no function allele), SGD 1.5 (combination of a normal function with a decreased function allele), SGD 2 (two normal function alleles) and SGD >2 (more than 2 functional alleles) p< 0.0001. Patients receiving CYP inhibiting co-medication were not included."	desipramine; imipramine
1183684391	CYP2C19 poor metabolizers	PMID:1988236	CYP2C19	CYP2C19 poor metabolizers are associated with decreased clearance of imipramine in healthy individuals as compared to CYP2C19 normal metabolizers.	yes	= 0.01	22		European	Metabolism/PK	false	Subjects were phenotyped with mephenytoin and sparteine. 6 subjects were classified as CYP2C19 PM. Subjects received a single dose 100mg imipramine. Demethylation clearance was 0.74l/min in PM vs 1.43 l/min in phenotypic EM.  The oral clearance was 1.87l/min for 2C19PM and not significantly different from 2C19EM.	imipramine
1446902225	CYP2D6*1; CYP2D6*2; CYP2D6*4; CYP2D6*5	PMID:17667959	CYP2D6	CYP2D6 *4/*4 + *4/*5 (assigned as poor metabolizers phenotype) are associated with decreased dose of imipramine in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2.	yes	< 0.0001	181		European	Dosage	false	"The calculated drug dose requirement (based on imipramine plasma concentrations) was 40% (SGD 0, subjects carrying no function alleles, n=10), as compared to subjects with SGD= 2 (100%) (two functional alleles, n=62). 
No function alleles *3,*4,*5,*6 are determined in study population (*3=1.8%, *4=18%, *5=4.2%, *6=1.2%). Diplotypes were not reported, therefore not necessarily *4/*4 or *4/*5 could be also other combination of the mentioned non functional alleles, but based on the frequency are the most likely. Study found a significant difference in imipramine dose, calculated imipramine dose to achieve 250microg/l imipramine +desipramine steady state plasma level between the six defined SGD groups: SGD 0 (combination of no function alleles, found mean dose: 118 +-44 and calculate:131+_109 mg/day ), SGD 0.5 (combination of no function and decreased function allele, 150+-65 and 155+-70), SGD 1 (combination of two decreased function alleles or one normal function and one no function allele, 190+-71 and 217+-95), SGD 1.5 (combination of a normal function with a decreased function allele, 201+-69 and 245+-125), SGD 2 (two normal function alleles, 281+-126 and 326+-213) and SGD >2 (more than 2 functional alleles, 309+-107 and 509+-292). Patients receiving CYP inhibiting co-medication were not included."	imipramine
1446902544	CYP2C19*1; CYP2C19*2; CYP2C19*3	PMID:9316174	CYP2C19	CYP2C19 *2/*2 + *2/*3 are associated with increased concentrations of imipramine in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	yes	< 0.01	10		East Asian	Metabolism/PK	false	Patients received imipramine twice daily at a dose determined by the treating physician. Clinical evaluation was done at day 28. Dose between PM (1.24mg/kg) and EM (1.386 mg/kg) did not differ significantly. Steady date plasma concentration were determined after 2 weeks. Imipramine and OH-imipramine plasma concentration were higher in PM than EM but no difference was found in plasma levels of desipramine and OH-desipramine. No co-medication.	imipramine
769172726	rs11188072	PMID:19884907	CYP2C19	Genotypes CT + TT are associated with decreased dose-corrected plasma concentrations of imipramine in people with Depressive Disorder as compared to genotype CC.	yes	< 0.05	178		"Multiple groups, ""Ethnicity was not explicitly recorded, but the mast majority (>95%) of patients were Caucasian"""	Metabolism/PK	false	Please Note; significance was found comparing carriers of the CYP2C19 *17 allele (*1/*17 or *17/17 genotype, comprised of the rs11188072 -3402C>T and rs12248560 -806C>T variants) with *1 wildtype allele. However, imipramine+desipramine plasma concentrations and ratios were not significantly different between genotypes, therefore the group discuss genotyping of this allele may not be important for clinical practice of imipramine dosing.	imipramine
1446905104	CYP2D6 poor metabolizers	PMID:3356084	CYP2D6	CYP2D6 poor metabolizers are not associated with metabolism of imipramine in healthy individuals as compared to CYP2D6 normal metabolizers.	no	> 0.05	11		European	Metabolism/PK	false	Subjects were phenotyped with sparteine; single dose of imipramine (50mg, i.v.) was given. No difference between EM and PM (3) for Pk parameter: systemic clearance and elimination half-life (t1/2). PMs had a higher demethylation fraction of imipramine than EMs (p<0.01).	imipramine
1183684386	CYP2D6 poor metabolizers	PMID:2293406	CYP2D6	CYP2D6 poor metabolizers are associated with decreased dose of imipramine in people with Diabetic Neuropathies as compared to CYP2D6 normal metabolizer phenotype.	not stated		19		European	Dosage	false	Patients were phenotyped with sparteine for CYP2D6 activity. The imipramine doses required to achieve therapeutic drug levels was 20 or 25 mg/day in the two poor metabolizers and 50-350 mg/day in the extensive metabolizers with 50mg/day for a slow EM (sparteine MR6.4) and 350mg/day for a rapid EM (sparteine MR 0.14). The concentration/dose ratio increased for imipramine and desipramine with increasing dose for phenotypic EMs. Patients were on the following co-medication: insulin, glibenclamide, furosemide.	imipramine
1183622781	CYP2C19*1; CYP2C19*2; CYP2C19*3	PMID:9316174	CYP2C19	CYP2C19 *2/*3 + *2/*2 are associated with decreased metabolism of imipramine in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	yes	< 0.01	10		East Asian	Metabolism/PK	false	Patients received imipramine twice daily at a dose determined by the treating physician. Clinical evaluation was done at day 28. Steady date plasma concentration were determined after 2 weeks. Dose between PM (1.24mg/kg) and EM (1.386 mg/kg) did not differ significantly. No co-medication.	imipramine
1184467243	CYP2D6*3; CYP2D6*4; CYP2D6*5; CYP2D6*6	PMID:8941025	CYP2D6	CYP2D6 *3 + *4 + *5 + *6 is associated with increased risk of Drug Toxicity when treated with amitriptyline, antidepressants, clomipramine, desipramine, fluoxetine, imipramine, nortriptyline, paroxetine or venlafaxine in people with Depression.	yes	< 0.05	74		Unknown	Toxicity	false	compared to random group of patients with depression. In the group of patients that experienced side effects the frequency (44%) of CYP2D6 *3, *4, *5, *6 carriage was higher than in a random group of patients with depression. This was more than twice the rate for the occurrence of mutant alleles in the other 56 psychiatric patients (21%) and in 80 random subjects from the general population (20%; p < 0.05).	amitriptyline; antidepressants; clomipramine; desipramine; fluoxetine; imipramine; nortriptyline; paroxetine; venlafaxine
981476405	rs3892097	PMCID:PMC2291379	CYP2D6	Genotype TT is associated with increased risk of Side Effects when treated with amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline or opipramol in people with Depression as compared to genotype CC.	yes	= 0.01	807		European	Toxicity	false	(*4*4 vs. *1*1; this SNP was the only SNP assayed and this method could not detect *5.)  Tricyclic antidepressants were grouped together for this analysis (45.9 % of patients were taking Amitriptyline; 8.2% Maprotiline;6.6% Clomipramine; 2.9% Nortriptyline;2.4% Imipramine;0.7% Dosulepin;0.3% Doxepin;0.2% Opipramol.  Counted as having ADRs if switched to a different antidepressant within the first 45 days.  Heterozygous patients did not have an increased risk of switching.  Genotypes were not in Hardy-Weinberg equilibrium; frequency below is for a larger population that included patients treated with other antidepressants.	amitriptyline; clomipramine; doxepin; imipramine; maprotiline; nortriptyline; opipramol
1446905415	CYP2C19 poor metabolizers	PMID:1988236	CYP2C19	CYP2C19 poor metabolizers are associated with decreased metabolism of imipramine in healthy individuals as compared to CYP2C19 normal metabolizers.	yes	= 0.0027	22		European	Metabolism/PK	false	Subjects were phenotyped with mephenytoin and sparteine. 6 subjects were classified as CYP2C19 PM. Subjects received a single dose 100mg imipramine. Demethylation clearance was 0.74l/min in PM vs 1.43 l/min in phenotypic EM.  AUCdmi/AUCip was lower in 2C19PM/2D6EM vs 2C19EM/2D6EM (p=0.0027).	imipramine
1183684336	CYP2D6*1; CYP2D6*3; CYP2D6*4; CYP2D6*5	PMCID:PMC1365132	CYP2D6	CYP2D6 *3/*4 + *4/*4 + *5/*5 are associated with decreased metabolism of imipramine in healthy individuals as compared to CYP2D6 *1/*1 + *1/*3 + *1/*4.	not stated		325		European	Metabolism/PK	false	The medians of the hydroxylation ratios (i.e. 2-hydroxy-metabolite over parent compound) were higher in extensive metabolizers of sparteine (EMs) as compared with poor metabolizers (PMs). No statistic given, but none of the ratios separated the two phenotypes (EM vs PM) completely.	imipramine
1446902080	CYP2C19*1; CYP2C19*2	PMID:17667959	CYP2C19	CYP2C19 *2 is not associated with dose of imipramine in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	no	= 0.081	181		European	Metabolism/PK	false	Patients were treated with 25-900mg/day imipramine. Dose was adjusted to a predefined plasma levels imi+desipramine 200-300 microg/l. Steady state was defined as unchanged dose of imipramine for at least 12 consecutive days. Patients carrying one or more loss-of-function allele vs patients carrying two functional alleles were compared. Patients receiving CYP inhibiting co-medication were not included.	imipramine
